suite,task,optimizer,trial_index,hyperparameters,mean_final_val_loss,mean_best_val_loss,mean_final_val_accuracy,mean_best_val_accuracy,mean_steps_to_target_loss,mean_steps_to_target_accuracy,mean_runtime_seconds,loss_variance,divergence_rate,selection_score
tuning,digits_mlp,real_hamiltonian_adam,2,"{""adaptive_mass_trust"": 0.15, ""betas"": [0.9, 0.99], ""drift_threshold"": 0.02, ""energy_correction_strength"": 0.0, ""fixed_mass"": 0.75, ""friction"": 0.0, ""lr"": 0.02, ""mass_alignment_strength"": 0.45, ""mass_anisotropy_cap"": 1.4, ""mass_change_cap"": 1.03, ""mass_mode"": ""fixed"", ""mass_shock_penalty"": 1.8, ""mass_smoothing"": 0.985, ""mass_warmup_steps"": 32, ""max_energy_correction"": 0.08, ""max_inverse_mass"": 1.45, ""min_inverse_mass"": 0.5, ""mode"": ""symplectic_euler"", ""relative_energy_floor"": 0.1, ""use_adam_preconditioning"": true, ""use_decoupled_weight_decay"": true, ""use_energy_correction"": true, ""use_friction"": true, ""weight_decay"": 0.0}",0.531616821885109,0.531616821885109,0.8584872186183929,0.8584872186183929,,,0.6000276250997558,0.5090160530536063,0.0,0.7798747337772017
tuning,digits_mlp,topological_adam,1,"{""deterministic_init"": true, ""eta"": 0.03, ""lr"": 0.001, ""max_topo_ratio"": 0.05, ""target_energy"": 0.001, ""w_topo"": 0.08}",0.11448514182120562,0.11448514182120562,0.9765625,0.9765625,174.0,174.0,0.7736917500151321,0.4540472774868647,0.0,0.9424116219435362
tuning,digits_mlp,topological_adam,2,"{""deterministic_init"": true, ""eta"": 0.02, ""lr"": 0.003, ""max_topo_ratio"": 0.02, ""target_energy"": 0.002, ""w_topo"": 0.08}",0.08111932687461376,0.08111932687461376,0.9747277498245239,0.9766808748245239,58.0,87.0,0.7740703750168905,0.2342493899417142,0.0,0.9568564726399769
tuning,digits_cnn,blockwise_consensus_direction_optimizer,1,"{""block_strategy"": ""smart_bcdo"", ""coherence_weight"": 0.18, ""conflict_penalty"": 0.12, ""consensus_matrix_mix"": 0.14, ""consensus_memory_mix"": 0.38, ""cost_penalty_weight"": 0.02, ""descent_weight"": 0.52, ""dimension_power"": 0.06, ""energy_decay"": 0.97, ""energy_power"": 0.5, ""fallback_threshold"": 0.06, ""grad_decay"": 0.97, ""improvement_weight"": 0.04, ""lr"": 0.015, ""magnitude_mode"": ""energy_normalized"", ""matrix_candidate_mode"": ""row_column_consensus"", ""matrix_consensus_bonus"": 0.05, ""max_scale"": 1.45, ""max_update_ratio"": 0.16, ""memory_decay"": 0.88, ""min_scale"": 0.82, ""oscillation_penalty"": 0.12, ""recoverability_drop_fraction"": 0.1, ""recoverability_interval"": 8, ""recoverability_keep_ratio"": 0.5, ""recoverability_noise_scale"": 0.02, ""recoverability_samples"": 0, ""recoverability_weight"": 0.0, ""recovery_threshold"": 0.55, ""row_column_energy_weight"": 0.55, ""row_column_mix"": 0.6, ""selection_mode"": ""winner_take_all"", ""selection_temperature"": 0.25, ""small_matrix_cutoff"": 1024, ""smooth_decay"": 0.96, ""stability_weight"": 0.16, ""stable_consensus_bonus"": 0.1, ""trust_decay"": 0.9, ""use_gradient_candidate"": true, ""use_low_rank_candidate"": true, ""use_recoverability_gate"": false, ""use_stable_consensus_candidate"": true, ""use_trusted_direction_candidate"": true, ""weight_decay"": 0.0}",2.1539271473884583,1.6729668080806732,0.3068181835114956,0.3950047343969345,,,6.562211125041358,0.16845401093322682,0.0,0.21928535304220584
tuning,digits_cnn,blockwise_consensus_direction_optimizer,2,"{""block_strategy"": ""smart_bcdo"", ""coherence_weight"": 0.26, ""conflict_penalty"": 0.12, ""consensus_matrix_mix"": 0.0, ""consensus_memory_mix"": 0.5, ""cost_penalty_weight"": 0.02, ""descent_weight"": 0.44, ""dimension_power"": 0.12, ""energy_decay"": 0.99, ""energy_power"": 0.65, ""fallback_threshold"": 0.0, ""grad_decay"": 0.99, ""improvement_weight"": 0.0, ""lr"": 0.01, ""magnitude_mode"": ""energy_normalized"", ""matrix_candidate_mode"": ""row_column_consensus"", ""matrix_consensus_bonus"": 0.05, ""max_scale"": 1.6, ""max_update_ratio"": 0.16, ""memory_decay"": 0.88, ""min_scale"": 0.75, ""oscillation_penalty"": 0.08, ""recoverability_drop_fraction"": 0.1, ""recoverability_interval"": 8, ""recoverability_keep_ratio"": 0.5, ""recoverability_noise_scale"": 0.02, ""recoverability_samples"": 0, ""recoverability_weight"": 0.0, ""recovery_threshold"": 0.55, ""row_column_energy_weight"": 0.7, ""row_column_mix"": 0.6, ""selection_mode"": ""winner_take_all"", ""selection_temperature"": 0.25, ""small_matrix_cutoff"": 1024, ""smooth_decay"": 0.94, ""stability_weight"": 0.22, ""stable_consensus_bonus"": 0.04, ""trust_decay"": 0.9, ""use_gradient_candidate"": true, ""use_low_rank_candidate"": true, ""use_recoverability_gate"": true, ""use_stable_consensus_candidate"": true, ""use_trusted_direction_candidate"": true, ""weight_decay"": 0.0}",1.413880854845047,1.2142577469348907,0.5639796406030655,0.5639796406030655,,,6.496476833010092,0.31189531946324656,0.0,0.42695909993641407
tuning,digits_cnn,bcdo_structured_core,1,"{""block_strategy"": ""smart_v3"", ""coherence_weight"": 0.22, ""conflict_penalty"": 0.16, ""consensus_matrix_mix"": 0.18, ""consensus_memory_mix"": 0.42, ""cost_penalty_weight"": 0.03, ""descent_weight"": 0.48, ""dimension_power"": 0.08, ""fallback_threshold"": 0.1, ""grad_decay"": 0.97, ""improvement_weight"": 0.08, ""lr"": 0.018, ""magnitude_mode"": ""block_norm"", ""matrix_candidate_mode"": ""row_column_consensus"", ""matrix_consensus_bonus"": 0.06, ""max_scale"": 1.75, ""max_update_ratio"": 0.18, ""memory_decay"": 0.88, ""min_scale"": 0.7, ""orthogonal_strength"": 0.0, ""oscillation_penalty"": 0.16, ""projection_strength"": 0.0, ""recoverability_drop_fraction"": 0.1, ""recoverability_keep_ratio"": 0.5, ""recoverability_noise_scale"": 0.03, ""recoverability_samples"": 1, ""recoverability_weight"": 0.05, ""recovery_threshold"": 0.52, ""rmsprop_decay"": 0.97, ""row_column_energy_weight"": 0.55, ""row_column_mix"": 0.6, ""selection_mode"": ""winner_take_all"", ""selection_temperature"": 0.25, ""smooth_decay"": 0.96, ""stability_weight"": 0.12, ""stable_consensus_bonus"": 0.12, ""stress_candidate_penalty"": 0.16, ""stress_gate_power"": 1.0, ""stress_gate_threshold"": 0.28, ""topk_fraction"": 0.18, ""trust_decay"": 0.9, ""use_gradient_candidate"": true, ""use_low_rank_candidate"": true, ""use_muon_like_candidate"": false, ""use_normalized_gradient_candidate"": true, ""use_orthogonal_escape_candidate"": false, ""use_projection_candidate"": false, ""use_sign_candidate"": true, ""use_smoothed_direction_candidate"": true, ""use_sparse_topk_candidate"": true, ""use_stable_consensus_candidate"": true, ""use_trusted_direction_candidate"": true, ""weight_decay"": 0.0}",2.3037248849868774,2.3037248849868774,0.1569010429084301,0.1569010429084301,,,18.360936207929626,0.00020470736319685678,0.0,-0.07348168095841749
tuning,digits_cnn,bcdo_structured_core,2,"{""block_strategy"": ""tensor"", ""coherence_weight"": 0.3, ""conflict_penalty"": 0.24, ""consensus_matrix_mix"": 0.32, ""consensus_memory_mix"": 0.6, ""cost_penalty_weight"": 0.03, ""descent_weight"": 0.48, ""dimension_power"": 0.18, ""fallback_threshold"": 0.2, ""grad_decay"": 0.95, ""improvement_weight"": 0.08, ""lr"": 0.01, ""magnitude_mode"": ""block_norm"", ""matrix_candidate_mode"": ""rank1_svd"", ""matrix_consensus_bonus"": 0.06, ""max_scale"": 2.0, ""max_update_ratio"": 0.28, ""memory_decay"": 0.88, ""min_scale"": 0.8, ""orthogonal_strength"": 0.0, ""oscillation_penalty"": 0.24, ""projection_strength"": 0.0, ""recoverability_drop_fraction"": 0.1, ""recoverability_keep_ratio"": 0.65, ""recoverability_noise_scale"": 0.0, ""recoverability_samples"": 1, ""recoverability_weight"": 0.05, ""recovery_threshold"": 0.45, ""rmsprop_decay"": 0.97, ""row_column_energy_weight"": 0.55, ""row_column_mix"": 0.6, ""selection_mode"": ""top2_blend"", ""selection_temperature"": 0.2, ""smooth_decay"": 0.98, ""stability_weight"": 0.2, ""stable_consensus_bonus"": 0.12, ""stress_candidate_penalty"": 0.28, ""stress_gate_power"": 1.0, ""stress_gate_threshold"": 0.42, ""topk_fraction"": 0.28, ""trust_decay"": 0.94, ""use_gradient_candidate"": true, ""use_low_rank_candidate"": true, ""use_muon_like_candidate"": false, ""use_normalized_gradient_candidate"": true, ""use_orthogonal_escape_candidate"": false, ""use_projection_candidate"": false, ""use_sign_candidate"": true, ""use_smoothed_direction_candidate"": true, ""use_sparse_topk_candidate"": true, ""use_stable_consensus_candidate"": true, ""use_trusted_direction_candidate"": true, ""weight_decay"": 1e-05}",2.3058842420578003,2.3058842420578003,0.09706439450383186,0.10440341010689735,,,18.464103291975334,0.00024446789268716887,0.0,-0.12619723749351705
tuning,digits_cnn,adamw,1,"{""lr"": 0.001, ""weight_decay"": 0.0001}",0.9870515465736389,0.9870515465736389,0.726621687412262,0.726621687412262,,,0.9218000839464366,0.20036506378593563,0.0,0.6178982795656013
tuning,digits_cnn,adamw,2,"{""lr"": 0.003, ""weight_decay"": 0.001}",0.5152627378702164,0.5152627378702164,0.8234493434429169,0.8234493434429169,,,0.9144088750472292,0.45402270594697847,0.0,0.7492219343585462
tuning,digits_cnn,rmsprop,1,"{""alpha"": 0.99, ""lr"": 0.005, ""momentum"": 0.0, ""weight_decay"": 0.0}",0.442043662071228,0.4005120247602463,0.8565340936183929,0.8625118434429169,,,0.8790735829388723,0.44998636581491275,0.0,0.7999613226761466
tuning,digits_cnn,rmsprop,2,"{""alpha"": 0.95, ""lr"": 0.002, ""momentum"": 0.0, ""weight_decay"": 0.0}",1.3121130764484406,1.0942312180995941,0.5216027498245239,0.6180752813816071,,,0.8772730838973075,0.28303250027348853,0.0,0.4945005345579732
tuning,digits_cnn,sgd_momentum,1,"{""lr"": 0.03, ""momentum"": 0.9, ""nesterov"": false, ""weight_decay"": 0.0}",2.313695967197418,2.152160942554474,0.15127841010689735,0.5040246248245239,,,0.8624495420372114,0.021209010193289038,0.0,0.28774808005941205
tuning,digits_cnn,sgd_momentum,2,"{""lr"": 0.03, ""momentum"": 0.85, ""nesterov"": false, ""weight_decay"": 0.0}",2.25317519903183,2.25317519903183,0.2986505702137947,0.2986505702137947,,,0.8628459579776973,0.00020699859127466626,0.0,0.07332270038104798
tuning,digits_cnn,magneto_hamiltonian_adam,1,"{""activation_conflict_weight"": 0.7, ""activation_rotation_threshold"": 0.38, ""activation_rotation_weight"": 0.5, ""adaptive_mass_trust"": 0.08, ""alignment_strength"": 0.14, ""betas"": [0.9, 0.999], ""coherence_strength"": 0.12, ""conflict_damping"": 0.2, ""conflict_gate_threshold"": 0.28, ""drift_threshold"": 0.035, ""energy_correction_strength"": 0.06, ""field_clip"": 2.0, ""fixed_mass"": 1.0, ""friction"": 0.03, ""lr"": 0.02, ""mass_alignment_strength"": 0.25, ""mass_anisotropy_cap"": 1.5, ""mass_change_cap"": 1.05, ""mass_mode"": ""fixed"", ""mass_shock_penalty"": 1.4, ""mass_smoothing"": 0.98, ""mass_warmup_steps"": 32, ""max_alignment_scale"": 1.12, ""max_energy_correction"": 0.16, ""max_inverse_mass"": 1.45, ""max_projection"": 0.25, ""min_alignment_scale"": 0.88, ""min_inverse_mass"": 0.55, ""mode"": ""dissipative_hamiltonian"", ""projection_activation_threshold"": 0.18, ""projection_strength"": 0.12, ""relative_energy_floor"": 0.1, ""rotation_penalty"": 0.22, ""stable_coherence_bonus"": 0.24, ""use_adam_preconditioning"": true, ""use_decoupled_weight_decay"": true, ""use_energy_correction"": true, ""use_friction"": true, ""weight_decay"": 0.0001}",2.302064836025238,2.302064836025238,0.10073390230536461,0.10440341010689735,,,2.4589067079359666,0.00021092018255364697,0.0,-0.12581361950475414
tuning,digits_cnn,magneto_hamiltonian_adam,2,"{""activation_conflict_weight"": 0.5, ""activation_rotation_threshold"": 0.25, ""activation_rotation_weight"": 0.5, ""adaptive_mass_trust"": 0.08, ""alignment_strength"": 0.08, ""betas"": [0.9, 0.99], ""coherence_strength"": 0.12, ""conflict_damping"": 0.12, ""conflict_gate_threshold"": 0.4, ""drift_threshold"": 0.02, ""energy_correction_strength"": 0.12, ""field_clip"": 2.0, ""fixed_mass"": 1.5, ""friction"": 0.05, ""lr"": 0.03, ""mass_alignment_strength"": 0.0, ""mass_anisotropy_cap"": 1.3, ""mass_change_cap"": 1.05, ""mass_mode"": ""adaptive"", ""mass_shock_penalty"": 1.8, ""mass_smoothing"": 0.96, ""mass_warmup_steps"": 32, ""max_alignment_scale"": 1.08, ""max_energy_correction"": 0.16, ""max_inverse_mass"": 1.45, ""max_projection"": 0.25, ""min_alignment_scale"": 0.95, ""min_inverse_mass"": 0.55, ""mode"": ""dissipative_hamiltonian"", ""projection_activation_threshold"": 0.18, ""projection_strength"": 0.08, ""relative_energy_floor"": 0.1, ""rotation_penalty"": 0.22, ""stable_coherence_bonus"": 0.32, ""use_adam_preconditioning"": true, ""use_decoupled_weight_decay"": true, ""use_energy_correction"": true, ""use_friction"": true, ""weight_decay"": 0.0}",2.3008965849876404,2.3008965849876404,0.10647490620613098,0.10647490620613098,,,2.6993633749661967,0.00017771431355662873,0.0,-0.12362363800831092
tuning,digits_cnn,real_hamiltonian_adam,1,"{""adaptive_mass_trust"": 0.08, ""betas"": [0.9, 0.999], ""drift_threshold"": 0.035, ""energy_correction_strength"": 0.07, ""fixed_mass"": 1.0, ""friction"": 0.035, ""lr"": 0.02, ""mass_alignment_strength"": 0.25, ""mass_anisotropy_cap"": 1.6, ""mass_change_cap"": 1.05, ""mass_mode"": ""adaptive"", ""mass_shock_penalty"": 1.4, ""mass_smoothing"": 0.985, ""mass_warmup_steps"": 40, ""max_energy_correction"": 0.16, ""max_inverse_mass"": 1.45, ""min_inverse_mass"": 0.55, ""mode"": ""dissipative_hamiltonian"", ""relative_energy_floor"": 0.1, ""use_adam_preconditioning"": true, ""use_decoupled_weight_decay"": true, ""use_energy_correction"": true, ""use_friction"": true, ""weight_decay"": 0.0001}",2.3019291162490845,2.3019291162490845,0.09878077730536461,0.10440341010689735,,,2.2234253749484196,0.00020772572516554176,0.0,-0.12579988780426937
tuning,digits_cnn,real_hamiltonian_adam,2,"{""adaptive_mass_trust"": 0.15, ""betas"": [0.9, 0.99], ""drift_threshold"": 0.02, ""energy_correction_strength"": 0.0, ""fixed_mass"": 0.75, ""friction"": 0.0, ""lr"": 0.02, ""mass_alignment_strength"": 0.45, ""mass_anisotropy_cap"": 1.4, ""mass_change_cap"": 1.03, ""mass_mode"": ""fixed"", ""mass_shock_penalty"": 1.8, ""mass_smoothing"": 0.985, ""mass_warmup_steps"": 32, ""max_energy_correction"": 0.08, ""max_inverse_mass"": 1.45, ""min_inverse_mass"": 0.5, ""mode"": ""symplectic_euler"", ""relative_energy_floor"": 0.1, ""use_adam_preconditioning"": true, ""use_decoupled_weight_decay"": true, ""use_energy_correction"": true, ""use_friction"": true, ""weight_decay"": 0.0}",2.3011311292648315,2.3011311292648315,0.10256865620613098,0.10440341010689735,,,1.1239528749138117,0.00017925194060278328,0.0,-0.12571866541661597
tuning,digits_cnn,topological_adam,1,"{""deterministic_init"": true, ""eta"": 0.03, ""lr"": 0.001, ""max_topo_ratio"": 0.05, ""target_energy"": 0.001, ""w_topo"": 0.08}",0.9824660271406174,0.9824660271406174,0.740175187587738,0.740175187587738,,,1.2843927919166163,0.20224044746503209,0.0,0.6318165625004247
tuning,digits_cnn,topological_adam,2,"{""deterministic_init"": true, ""eta"": 0.02, ""lr"": 0.003, ""max_topo_ratio"": 0.02, ""target_energy"": 0.002, ""w_topo"": 0.08}",0.5298018306493759,0.5298018306493759,0.8289535939693451,0.8289535939693451,,,1.2646675000432879,0.44928604425972496,0.0,0.7535091086914213
